player_id,role,fname,lname,name,mapped_role,position,f_pos
c1d0caa5,Unknown,Farooq,Khan,Farooq Khan,,,
4246b390,Unknown,Winston,Place,Winston Place,,,
961b8ff1,Wicketkeeper batter,Tom,Alsop,Thomas Philip Alsop,Wicketkeeper,,Wicketkeeper
b903f842,Unknown,Manik,Beri,Manik Beri,,Bowler,Bowler
1f1345e7,Unknown,Kellman,Kowlessar,Kellman Kowlessar,,,
3c13fc3b,Unknown,Enoch,Frimpong,Enoch Frimpong,,,Allrounder
3b417422,Bowler,Tinashe,Panyangara,Tinashe Panyangara,Bowler,,Bowler
5473ec6f,Unknown,Manish,Sharma,Manish Sharma,,,Allrounder
ecd51f8e,Unknown,Thomas,Parima,Thomas Tereapii Nikau Parima,,,Allrounder
7fa72646,Bowler,Franklyn,Rose,Franklyn Albert Rose,Bowler,,Bowler
36f7682b,Unknown,Farial,Safdar,Farial Zia Safdar,,,Allrounder
0ec32cba,Unknown,Edmund,Tylecote,Edward Ferdinando Sutton Tylecote,,,
b3cd0cf9,Unknown,Ellen,Gare,Ellen Gare,,,
c2c97df0,Unknown,Manjeet,Singh,Manjeet Singh Choudhary,,Batsman,Batter
b9093b04,Unknown,Krish,Patel,Krish K Patel,,Batsman,Batter
5eb5f773,Unknown,Farukh,Siddiqi,Farukh Siddiqi,,,
783e8d4d,Unknown,Manjinder,Singh,Manjinder Singh,,Bowler,Bowler
e0d26803,Unknown,Farrukh,Zaman,Farrukh Zaman,,,
faacb85b,Unknown,Ella,Telford,Ella Freya Telford,,Bowler,Bowler
76db10d2,Unknown,Krishna,Sharma,Krishna Kumar Sharma,,Allrounder,Allrounder
6ac472fb,Unknown,James,Birchall,James David Birchall,,,
c002a904,Unknown,Theodora,Parisi-mesimeri,Theodora Parisi-mesimeri,,,Allrounder
ff74218b,Unknown,Tracey,Pasquill,Tracey Pasquill,,,
be50addf,Bowler,Ellie,Falconer,Ellie Falconer,Bowler,,Bowler
5bb904d4,Allrounder,Kavisha,Egodage,Kavisha Kumari Nanayakkarewasan Egodage,Allrounder,,Allrounder
55fedd51,Batting allrounder,Keagan,Tillett,Keagan Kevin Tillett,Allrounder,,Allrounder
52cb36a0,Allrounder,Manisankar,Murasingh,Manisankar Bhagyamani Murasingh,Allrounder,,Allrounder
f047e7ff,Opening batter,Manjot,Kalra,Manjot Kalra,Batter,,Batter
a510bdd3,Bowling allrounder,Ed,Barnard,Edward George Barnard,Allrounder,,Allrounder
acf22214,Unknown,Faruque,Hussain,Makhbullah Faruque Hussain,,,Allrounder
456397e5,Unknown,Tharindu,Perera,Tharindu Perera,,,Allrounder
d87404b4,Unknown,Theo,Doropoulos,Theo Paul Doropoulos,,,Allrounder
2cfa6534,Bowler,Manjurul,Islam,Mohammad Manjurul Islam,Bowler,,Bowler
4bc0a378,Bowler,Wellington,Masakadza,Wellington Pedzisai Masakadza,Bowler,,Bowler
e8d7b493,Bowler,Manzarul,Islam,Qazi Manzarul Islam,Bowler,,Bowler
b0eb678e,Unknown,Ernest,Bock,Ernest George Bock,,,
cf553c9e,Unknown,Ted,Arnold,Edward George Arnold,,,
42581e6d,Unknown,Kohei,Kubota,Kohei Kubota,,Bowler,Bowler
0e9e2972,Unknown,Ed,Young,Edward George Christopher Young,,,
6ebf4d4e,Unknown,Faran,Afzal,Faran Afzal,,Allrounder,Allrounder
333cbc00,Unknown,Ethan,Frosler,Ethan Frosler,,,Allrounder
e94f7583,Unknown,Trevor,Phiri,Trevor Phiri,,,
0db7fb49,Unknown,Manjurul,Islam,Manjurul Islam Talukdar,,,
97e6e41a,Allrounder,Kabita,Kunwar,Kabita Kunwar,Allrounder,,Allrounder
ede7bb67,Unknown,Emily,Cunningham,Emily Grace Cunningham,,Batsman,Batter
4e286505,Allrounder,Monty,Noble,Montague Alfred Noble,Allrounder,,Allrounder
fa6e2cb3,Bowling allrounder,Freya,Sargent,Freya Alexandra Sargent,Allrounder,,Allrounder
6dc32900,Unknown,Manmohan,Lamsal,Manmohan Lamsal,,,
20321b0c,Unknown,Kiefer,Yamamoto-Lake,Kiefer Yamamoto-Lake,,,Allrounder
0c4c27d1,Unknown,Fathimath,Malha,Fathimath Malha Nasser,,,Allrounder
56c0966b,Unknown,Tshepo,Phaswana,Tshepo Phaswana,,,Allrounder
106fe7a6,Bowler,Kalana,Perera,Kopiyawattege Kalana Vichithra Perera,Bowler,,Bowler
655dd28c,Batter,Kenroy,Peters,Keon Kenroy Peters,Batter,,Batter
28f79023,Unknown,Faruq,Hakimin,Faruq Hakimin,,,Allrounder
7f6b05dd,Unknown,Tom,Horan,Thomas Patrick Horan,,,
8743070d,Unknown,Esther,Lewis,Esther Gemmie Lewis,,,
4bd3f984,Unknown,Manogaran,Pooviarasan,Manogaran Pooviarasan,,,Allrounder
ba05b211,Unknown,Fatima,Amir,Fatima Amir,,,Allrounder
68b91243,Unknown,Peter,Smith,Thomas Peter Bromley Smith,,,
4f408a79,Unknown,Manjul,Bhattarai,Manjul Bhattarai,,,
d225be85,Unknown,Keki,Tarapore,Keki Khurshedji Tarapore,,,
58717de2,Bowler,Eva,Gray,Eva Gray,Bowler,,Bowler
0773c16a,Allrounder,Thomas,Kaber,Thomas Phillip Kaber,Allrounder,,Allrounder
4432aa36,Unknown,Manoj,Barik,Manoj Kumar Barik,,Bowler,Bowler
cd4845e9,Unknown,Fatima,Zahra,Fatima Zahra,,,
1b5112ea,Unknown,Tim,Laycock,Timothy Peter Laycock,,,
ea9c54de,Bowling allrounder,Fatima,Sana,Fatima Sana,Allrounder,,Allrounder
e98606a2,Unknown,Fathimath,Anaal,Fathimath Anaal Mohammed,,,Allrounder
b9e15440,Allrounder,Kris,Britt,Kris Lynsey Britt,Allrounder,,Allrounder
f099a6f6,Unknown,Manoj,Singh,Manoj Singh,,,Allrounder
923402d8,Allrounder,Taneale,Peschel,Taneale Peschel,Allrounder,,Allrounder
26529e00,Unknown,Manoj,Adhikari,Manoj Adhikari,,,Wicketkeeper
7395de23,Unknown,Felix,Auguiste,Felix Auguiste,,,
c6230063,Unknown,Ernie,Hayes,Ernest George Hayes,,,
24596e4d,Bowler,Kate,Coppack,Kate Louise Coppack,Bowler,,Bowler
bdf7a718,Bowler,Will,Prestwidge,Will Prestwidge,Bowler,,Bowler
e9d6a2ce,Wicketkeeper batter,Manpreet,Singh,Manpreet Singh,Wicketkeeper,,Wicketkeeper
dadccb0e,Unknown,Edelyn,Turtin,Edelyn Glendeen Turtin,,,Wicketkeeper
caaf2219,Allrounder,Erin,Fazackerley,Erin Grace Fazackerley,Allrounder,,Allrounder
c3f7898b,Wicketkeeper,Tim,Ludeman,Timothy Paul Ludeman,Wicketkeeper,,Wicketkeeper
61f05b05,Top-order batter,Fawad,Alam,Fawad Alam,Batter,,Batter
3e84f2ec,Unknown,Emily,Geach,Emily Geach,,Allrounder,Allrounder
fb496f7a,Top-order batter,Keddy,Lesporis,Keddy Lesporis,Batter,,Batter
ce099359,Unknown,Tom,Lewis,Thomas Peter Lewis,,,Allrounder
cbb7cfa5,Unknown,Fathinah,Nasri,Fathinah Nusrah Yusra Binti Mohammad Nasri,,,Allrounder
e69dbbef,Bowler,Katie,George,Katie Louise George,Bowler,,Bowler
430f8b13,Unknown,Tom,Poynton,Thomas Poynton,,,Wicketkeeper
681af475,Bowler,Munis,Ansari,Munis S Ansari,Bowler,,Bowler
9018bf65,Allrounder,Mansoor,Amjad,Mansoor Amjad,Allrounder,,Allrounder
8c03f3b8,Unknown,Edwige,Guehoada,Edwige Guehoada,,,Allrounder
22ae3041,Bowler,Fawad,Ahmed,Fawad Ahmed,Bowler,,Bowler
810676b8,Unknown,Frank,Ward,Francis Anthony Ward,,,
235721e5,Top-order batter,Mansoor,Akhtar,Mansoor Akhtar,Batter,,Batter
b2fe023a,Unknown,Tom,Milnes,Thomas Patrick Milnes,,,Allrounder
67fedcb4,Unknown,Fayaz,Mohammad,Fayaz Mohammad,,,Allrounder
e607fb68,Bowler,Godiva,Li,Kai Ling Godiva Li,Bowler,,Bowler
471e1bc8,Unknown,Teddy,Wynyard,Edward George Wynyard,,,
6e84e207,Unknown,Mansoor,Malangzai,Mansoor Malangzai,,,Allrounder
f1194524,Unknown,Manohar,Adhikari,Manohar Adhikari,,,
5b329799,Unknown,Tapuaiva,Piakura,Tapuaiva Piakura,,,Allrounder
ff18508b,Unknown,Kirsty,Lamb,Kirsty Lamb,,,Allrounder
a7f1ef98,Unknown,K,Lalhmingmawia,K Lalhmingmawia,,,Allrounder
a0d66374,Bowler,Thippeswamy,Pradeep,Thippeswamy Pradeep,Bowler,,Bowler
311233d0,Unknown,Eddie,McLeod,Edwin George McLeod,,,
00823a96,Bowler,Kirstie,Gordon,Kirstie Louise Gordon,Bowler,,Bowler
2bd48588,Unknown,Pim,Liemt,WPM van Liemt,,,
443c122f,Bowler,Tanuja,Kanwar,Tanuja P Kanwar,Bowler,,Bowler
d3fcb126,Unknown,Emmanuel,Hasahya,Emmanuel Hasahya,,Batsman,Batter
e2d093ff,Unknown,Mansoor,Pasha,Mansoor Pasha,,,
2f3817ce,Unknown,TP,Sudhindra,Taduri Prakash Chandra Sudhindra,,,Allrounder
eacd9bb1,Allrounder,Ella,Hayward,Ella Leigh Hayward,Allrounder,,Allrounder
1ade138e,Bowler,Kate,Cross,Kathryn Laura Cross,Bowler,,Bowler
e6f51ab7,Unknown,Devan,Vishvaka,Kalupahana Liyanage Devan Vishvaka,,Batsman,Batter
e41c8d4c,Unknown,Minenhle,Ntobela,Minenhle Amahle Ntobela,,,
e9c7f0d0,Bowler,Fazalhaq,Farooqi,Fazalhaq Farooqi,Bowler,,Bowler
e01e17ee,Unknown,Erin,Gouge,Erin Gouge,,,Allrounder
e3273ac2,Unknown,Mansoor,Qureshi,Mansoor Ahmed Qureshi,,,
5190900f,Middle-order batter,Everette,Haven,Everette Haven,Batter,,Batter
5a6bb1c7,Allrounder,Fayyaz,Ahmed,Fayyaz Ahmed,Allrounder,,Allrounder
fe11caa6,Wicketkeeper batter,Wriddhiman,Saha,Wriddhiman Prasanta Saha,Wicketkeeper,,Wicketkeeper
23e3f2d6,Bowler,Thipatcha,Putthawong,Thipatcha Putthawong,Bowler,,Bowler
c3a3b424,Unknown,Kathryn,Gregory,Kathryn Leigh Gregory,,,
c207da10,Unknown,Fred,Freer,Frederick Alfred William Freer,,,
aed9ac31,Unknown,Keagan,Lion-Cachet,Keagan Lion-Cachet,,,Wicketkeeper
8a91d0f1,Unknown,Elsa,Kana,Elsa Garcia Souna Kana,,,Allrounder
1ab8beda,Opening batter,Thiyagarajan,Rajiv,Thiyagarajan Rajiv,Batter,,Batter
ca3395c5,Unknown,Ernie,Bromley,Ernest Harvey Bromley,,,
bddbf5ec,Unknown,Manuel,Iturbe,Manuel Iturbe,,,
18f0af72,Unknown,Ted,Bowley,Edward Henry Bowley,,,
b4f5c2d9,Bowler,Kamlesh,Nagarkoti,Kamlesh Lachham Nagarkoti,Bowler,,Bowler
261fddca,Unknown,Maneo,Nyabela,Maneo Alicia Nyabela,,,Allrounder
de654341,Bowler,Fazal,Mahmood,Fazal Mahmood,Bowler,,Bowler
881b3f8e,Batter,Tobias,Visee,Tobias Pepijn Visee,Batter,,Batter
0f2bcbe3,Unknown,Fazal,Zazai,Fazal Rahman Zazai,,Bowler,Bowler
b0081e62,Top-order batter,Kennar,Lewis,Kennar Lewis,Batter,,Wicketkeeper
af76af63,Unknown,Kinga,Loday,Kinga Loday,,,
2c095a8c,Unknown,Patsy,Hendren,Elias Henry Hendren,,,
25654c89,Unknown,Kate,Pulford,Katherine Louise Pulford,,,Allrounder
3a341948,Unknown,Tanki,Ramabitsa,Tanki Ramabitsa,,,Allrounder
67f0ef88,Unknown,Katie,Midwood,Katie Louise Midwood,,Allrounder,Allrounder
56e4f120,Unknown,Esau,Heynes,Esau Jerome Haynes,,,
fdd837ba,Top-order batter,Tim,Ward,Timothy Peter Ward,Batter,,Batter
bcce309e,Bowler,Chaminda,Vaas,Warnakulasuriya Patabendige Ushantha Joseph Chaminda Vaas,Bowler,,Bowler
62fb9336,Unknown,Mildred,Anyigo,Mildred Anyigo,,,Allrounder
6a5339b6,Unknown,Fazal-ur-Rehman,Fazal-ur-Rehman,Sheikh Fazal-ur-Rehman,,,
0dd86d5f,Unknown,Fazal,Niazai,Fazal Rahman Rahmani,,,
b6d95d47,Unknown,Manvan,Patel,Manvan Kamal Patel,,,Allrounder
373954ca,Unknown,Fayaz,Khan,Fayaz Khan Nasseri,,Bowler,Bowler
2edfa6a8,Unknown,Fernanda,Zavala,Fernanda Arlinda Zavala,,,Allrounder
d18b7f34,Unknown,Fazil,Rahman,Fazil Rahman Sulthankhil,,Bowler,Bowler
6e93c945,Unknown,Manzur,Rahman,Mohammad Manzur Rahman,,,
a82eb3fb,Opening batter,Tony,Ura,Tony Pala Ura,Batter,,Batter
9306c803,Unknown,Karen,Rolton,Karen Louise Rolton,,,Allrounder
cd2ad878,Bowler,Ebony,Hoskin,Ebony Hoskin,Bowler,,Bowler
26253f33,Unknown,Terbhawan,Ranjit,Terbhawan Ranjit,,,
db40b846,Allrounder,Manzoor,Elahi,Manzoor Elahi,Allrounder,,Allrounder
aa63bdc2,Unknown,Terrisha,Antoine,Terrisha Rolanda Antoine,,,
48e99fe0,Unknown,Willis,Cuttell,Willis Robert Cuttell,,,
d3851cd8,Bowler,Ehsan,Khan,Ehsan Khan,Bowler,,Bowler
210b05cb,Bowler,Ehsan,Adil,Ehsan Adil,Bowler,,Bowler
712bd44c,Unknown,Kirby,Short,Kirby L Short,,Batsman,Batter
d2d4bb0a,Middle-order batter,Travis,Birt,Travis Rodney Birt,Batter,,Batter
0372c4c5,Wicketkeeper batter,Krishnan,Shrijith,Krishnan Lakshmanan Shrijith,Wicketkeeper,,Wicketkeeper
6efdad14,Unknown,Frank,Baaleri,Frank Baaleri,,,Wicketkeeper
ba3b4b09,Unknown,Eric,Dusabemungu,Eric Hirwan Dusabemungu,,,Allrounder
0939c670,Wicketkeeper batter,Morris,Ouma,Morris Amollo Ouma,Wicketkeeper,,Wicketkeeper
bd9fbd51,Bowler,Fayyaz,Butt,Ahmad Fayyaz Butt,Bowler,,Bowler
91a260d3,Middle-order batter,Manzoor,Dar,Manzoor Ahmad Dar,Batter,,Batter
4d0055a0,Bowler,Matthew,Parker,Matthew Archibald Parker,Bowler,,Bowler
91cc319d,Unknown,Ma,Qiancheng,Ma Qiancheng,,,Allrounder
368d921c,Unknown,Erica,Rendler,Erica Hovland Rendler,,,Allrounder
ca4d0e28,Unknown,Kenneth,Hutchings,Kenneth Lotherington Hutchings,,,
1530ae9d,Unknown,Festina,Bangur,Festina Bangur,,,Allrounder
48c0c3be,Batter,Keith,Arthurton,Keith Lloyd Thomas Arthurton,Batter,,Batter
f9a87783,Batter,Kwame,Tucker,Kwame Leval Tucker,Batter,,Wicketkeeper
e11bf38a,Unknown,Maqsood,Ahmad,Maqsood Ahmad,,Allrounder,Allrounder
70456281,Bowler,Ehsan,Nawaz,Ehsan Nawaz,Bowler,,Bowler
7ab451e2,Unknown,Taylor,Cornall,Taylor Ryan Cornall,,Batsman,Batter
225412c5,Unknown,Taranjitsingh,Dhillon,Taranjitsingh Dhillon,,,Allrounder
5528eb19,Unknown,Elliott,Santner,Elliot Harvey Santner,,,
905181c0,Unknown,Fazl-e-Akbar,Fazl-e-Akbar,Fazl-e-Akbar Durrani,,,Allrounder
6c7349c4,Unknown,Thomas,Bevan,Thomas Rhys Bevan,,Batsman,Batter
384b9aa8,Unknown,Maqsood,Ahmed,Maqsood Ahmed,,,
e45d6599,Unknown,Ken,Wishart,Kenneth Leslie Wishart,,,
1af83233,Unknown,Trevor,Bailey,Trevor Edward Bailey,,,
e6ddab51,Unknown,Elmore,Hutchinson,Elmore Howard Hutchinson,,Bowler,Bowler
a15aaa7f,Middle-order batter,Tim,Ambrose,Timothy Raymond Ambrose,Batter,,Wicketkeeper
b17e2f24,Wicketkeeper batter,KL,Rahul,Kannaur Lokesh Rahul,Wicketkeeper,,Wicketkeeper
688b2d58,Unknown,Ehsanul,Hoque,Ehsanul Hoque,,,Allrounder
985a66bb,Unknown,Kirbie-Leigh,Samkin,Kirbie-Leigh Samkin,,,
d2602ffc,Opening batter,Russell,Endean,William Russell Endean,Batter,,Batter
46b50a50,Unknown,Fred,Barratt,Fred Barratt,,,
8209dba7,Unknown,Melissa,Reynard,Melissa Anne Reynard,,,
4bed6af7,Unknown,Maria,Jasvi,Maria Jasvi,,,Allrounder
dce2019b,Batting allrounder,Farhaan,Behardien,Farhaan Behardien,Allrounder,,Allrounder
3c8faed4,Unknown,Ferdinando,Banunaek,Ferdinando Banunaek,,Bowler,Bowler
63a64f19,Bowler,Kissoondath,Magram,Kissoondath Magram,Bowler,,Bowler
dd121907,Opening batter,Trevor,Gripper,Trevor Raymond Gripper,Batter,,Batter
91dd555a,Unknown,Everton,Mattis,Everton Hugh Mattis,,,
9124e5ee,Unknown,Kudakwashe,Macheka,Kudakwashe Macheka,,,Allrounder
0efdea1f,Unknown,Maria,Ahsan,Maria Ahsan,,,Allrounder
4551ed03,Unknown,Fazil,Muhammad,Fazil Muhammad,,,Allrounder
4f1f5bdd,Unknown,Francesca,Bulpitt,Francesca Bulpitt,,,Allrounder
1e0db2f4,Unknown,Tom,Craddock,Thomas Richard Craddock,,,Allrounder
d3b84c59,Unknown,Michael,Pollard,Michael Alan Pollard,,Batsman,Batter
514a0408,Unknown,Fazil,Rashid,Fazil Rashid,,,Wicketkeeper
4ee0ebb3,Unknown,Tom,Richardson,Thomas Richardson,,,
99bc6f9a,Bowler,Emma,Hughes,Emma Leigh Hughes,Bowler,,Bowler
c8ae2573,Unknown,Mariamma,Hyder,Mariamma Hyder,,,Allrounder
b4bef2ed,Allrounder,Fazle,Mahmud,Fazle Mahmud Rabbi,Allrounder,,Allrounder
d913103d,Unknown,Kishore,Mahato,Kishore Mahato,,Bowler,Bowler
9805eb7e,Unknown,Trishank,Gupta,Trishank Gupta,,,Allrounder
02c3024c,Unknown,Frank,Campbell,Frank Campbell,,,Allrounder
0e4abf0c,Unknown,Maria,Salazar,Maria Jose Salazar,,,
f07f0249,Unknown,Wally,Hammond,Walter Reginald Hammond,,,
c812dfa3,Unknown,Esmae,MacGregor,Esmae Isabel MacGregor,,Allrounder,Allrounder
70a9f746,Unknown,Mariam,Hasan,Mariam Hasan Shah,,,Allrounder
c59fdb7f,Unknown,Kamlesh,Makwana,Kamlesh Rasikbhai Makwana,,,Allrounder
030c39f1,Unknown,Francesca,Ellingworth,Francesca Claire Ellingworth,,,
1fc327e3,Unknown,Eissa,Jassim,AM Eissa Jassim,,,
2e27106e,Unknown,Miles,Richardson,Miles Andrew Richardson,,,Allrounder
90b11b84,Unknown,Trishna,Singh,Trishna Singh,,,
f1fa1c6b,Unknown,Esther,Iloku,Esther Iloku,,,Allrounder
3ad2a6d1,Top-order batter,Treyaksh,Bali,Treyaksh Bali,Batter,,Batter
ffbbf432,Unknown,Faseeh,Choudary,Faseeh Choudary,,,Allrounder
6aa5e5ac,Unknown,Kelly,Applebee,Kelly Maree Applebee,,,Allrounder
690ae430,Unknown,Kananelo,Mabitle,Kananelo Mabitle,,,
e8cfd743,Unknown,Kone,Aziz,Kone Moussa Abdoul Aziz,,,Allrounder
1c8ada57,Unknown,Tomakanute,Ritawa,Tomakanute Ritawa,,,Allrounder
fb59131b,Unknown,Keeranmai,Mandava,Keeranmai Mandava,,,
ee2ac9d7,Unknown,Marimuthu,Vikneshwaran,Marimuthu Vikneshwaran,,Allrounder,Allrounder
ab591e7d,Unknown,Emmanuel,Isaneez,Emmanuel Isaneez,,,Allrounder
97e5350a,Unknown,Marc,Nickl,Marc Alan Willis Nickl,,,
ac6bf72a,Unknown,Frank,Hayes,Frank Charles Hayes,,,
cdfd661e,Unknown,Tom,McKibbin,Thomas Robert McKibbin,,,
75224f22,Allrounder,Keemo,Paul,Keemo Mandela Angus Paul,Allrounder,,Allrounder
8dc44d8e,Unknown,Edwin,Moulton,Edwin Henry Taylor Moulton,,,Allrounder
bda6b4fc,Unknown,Marija,Mratinkovic,Marija Mratinkovic,,,
17ac8660,Unknown,Ehteshamuddin,Ehteshamuddin,Ehteshamuddin,,,
a58309de,Unknown,Tom,Hampton,Thomas Robert Gareth Hampton,,,Allrounder
e7818b61,Unknown,Brun,Smith,Frank Brunton Smith,,,
0b785b5f,Unknown,Tessa,Hopkinson,Tessa Rose Hopkinson,,,
6df697a9,Bowler,Fran,Jonas,Frances Cecilia Jonas,Bowler,,Bowler
7572bf45,Bowler,Shadeep,Silva,Elle Hennadige Shadeep Nadeeja Silva,Bowler,,Bowler
0c95e20e,Unknown,Fraser,Clarke,Fraser Clarke,,Allrounder,Allrounder
c3de315d,Unknown,Eugenio,Azine,Eugenio Ibraimo Azine,,,
21526a38,Unknown,Eliyas,Jabarkhel,Eliyas Jabarkhel,,Bowler,Bowler
185e37e0,Unknown,Tracy,Rodriguez,Tracy Rodriguez,,,Allrounder
ac5003f9,Bowler,Kritika,Marasini,Kritika Marasini,Bowler,,Bowler
c328bc6c,Unknown,Malisa,Ariokot,Malisa Ariokot,,,Allrounder
edc9d57f,Unknown,Asanga,Jayasooriya,Ediriweera Jayasooriya Arukattu Patabendige Asanga Miunil Jayasooriya,,,
7c84b708,Unknown,TR,Kashyappan,TR Kashyappan,,,
0e3796d1,Unknown,Khulani,Maseko,Khulani Maseko,,,Allrounder
f4056eaf,Unknown,Dodda,Ganesh,Doddanarasiah Ganesh,,,
c93c64e2,Allrounder,Eddie,Barlow,Edgar John Barlow,Allrounder,,Allrounder
d13c1b74,Allrounder,Kaur,Mahekdeep,Kaur Mahekdeep,Allrounder,,Allrounder
4e291899,Unknown,Thelston,Payne,Thelston Rodney O'Neale Payne,,,
f0fbdf0a,Unknown,Mario,Ovalle,Mario Andres Pavez Ovalle,,,Allrounder
b91efad5,Unknown,Felicity,Leydon-Davis,Felicity Carol Leydon-Davis,,Bowler,Bowler
a00e1842,Allrounder,Writtick,Chatterjee,Writtick Bijoy Chatterjee,Allrounder,,Allrounder
798cc28e,Bowler,KM,Asif,KM Asif,Bowler,,Bowler
ff1e12a0,Middle-order batter,Ashton,Turner,Ashton James Turner,Batter,,Batter
7181c117,Allrounder,Mark,Burmester,Mark Greville Burmester,Allrounder,,Allrounder
5470418a,Unknown,Tomas,Rossi,Tomas Rossi,,,Allrounder
d953ed6a,Middle-order batter,Bas,Zuiderent,Bastiaan Zuiderent,Batter,,Batter
2ac1cf0d,Unknown,Jakob,Rubin,Jakob Rubin Hansen,,,Allrounder
6348c6e9,Bowler,Kary,Chan,Ka Ying Chan,Bowler,,Bowler
b77542b7,Unknown,John,Gunn,John Richmond Gunn,,,
1d622276,Unknown,Alex,Tudor,Alex Jeremy Tudor,,,
72f6c5fb,Unknown,Jeff,Hammond,Jeffrey Robert Hammond,,,
c0dc015b,Unknown,Francisca,Chipare,Francisca Chipare,,Allrounder,Allrounder
2df87089,Unknown,Raj,Biswa,Raj Raju Biswa,,,Allrounder
21ac077a,Unknown,Ranadeb,Bose,Ranadeb Ranjit Bose,,,Allrounder
ae05f193,Unknown,Kavita,Yadram,Kavita Yadram,,,
ce0c22d0,Unknown,Huzaifa,Akram,Huzaifa Akram,,,Allrounder
95b23d73,Top-order batter,Mark,Burgess,Mark Gordon Burgess,Batter,,Batter
bb4b445b,Allrounder,Hussain,Talat,Mohammad Hussain Talat,Allrounder,,Allrounder
7c7d63a2,Bowler,Andrew,Tye,Andrew James Tye,Bowler,,Bowler
621ef236,Unknown,Charlie,Absolom,Charles Alfred Absolom,,,
e429f443,Unknown,Marina,Iqbal,Marina Iqbal,,,Allrounder
d5f3b5e1,Batter,Daren,Ganga,Daren Ganga,Batter,,Batter
dd91c1a5,Unknown,Allan,Watkins,Albert John Watkins,,,
9ee105bc,Unknown,Dia,Gangwani,Dia Gangwani,,,Allrounder
03806cf8,Bowler,Josh,Hazlewood,Josh Reginald Hazlewood,Bowler,,Bowler
65a29a30,Unknown,Huzaifa,Mohammed,Huzaifa Mohammed Akram,,Bowler,Bowler
2adc99dd,Opening batter,Michael,Dighton,Michael Gray Dighton,Batter,,Batter
9eb93832,Unknown,Chad,Barrett,Chad Anthony Barrett,,,Allrounder
14fa5b79,Unknown,Alexander,Webbe,Alexander Josiah Webbe,,,
5978c784,Middle-order batter,Ramesh,David,Ramesh Randeer David,Batter,,Batter
552f664a,Wicketkeeper batter,Kycia,Knight,Kycia Akira Knight,Wicketkeeper,,Wicketkeeper
f8f73a48,Unknown,Wilfred,Rhodes,Wilfred Rhodes,,,
90b3169e,Unknown,Bilal,Zaigham,Bilal Zaigham,,,Wicketkeeper
1989cfbd,Unknown,John,Hodges,John Robart Hodges,,,
95e47073,Unknown,Huzaif,Yousuf,Huzaif Yousuf,,Allrounder,Allrounder
95a5e066,Allrounder,Gerhard,Erasmus,Merwe Gerhard Erasmus,Allrounder,,Allrounder
030f3089,Bowler,Kuldip,Yadav,Kuldip Yadav,Bowler,,Bowler
2498e163,Allrounder,James,Hopes,James Redfern Hopes,Allrounder,,Allrounder
1d7a2757,Unknown,Harold,Baumgartner,Harold Vane Baumgartner,,,
948ac8c2,Unknown,Arthur,McIntyre,Arthur John William McIntyre,,,
29ab2b7e,Unknown,Rosilia,Registe,Rosilia Registe,,,
dffe8c8d,Bowler,Charlotte,Anneveld,Charlotte Anne Anneveld,Bowler,,Bowler
d8976cb7,Unknown,Dominic,Blampied,Dominic Gerald Blampied,,Batsman,Batter
8c9d3000,Unknown,Michael,Finan,Michael George Anthony Finan,,Bowler,Bowler
d3741725,Unknown,Wayne,James,Wayne Robert James,,,
15531194,Top-order batter,Joshua,Richards,Joshua Richards,Batter,,Batter
96662adf,Unknown,Rishi,Chopra,Rishi R Chopra,,,Allrounder
630e6cd7,Unknown,Hedley,Verity,Hedley Verity,,,
a1b69936,Middle-order batter,David,Bedingham,David Guy Bedingham,Batter,,Wicketkeeper
b06b3029,Top-order batter,Carlisle,Best,Carlisle Alonza Best,Batter,,Batter
d85a1960,Middle-order batter,Kyshona,Knight,Kyshona Annika Knight,Batter,,Batter
9ef8ebb9,Unknown,Matthew,Gale,Matthew Geoffrey Gale,,Bowler,Bowler
a5901a94,Unknown,Jelani,Richardson,Jelani Richardson,,,
7085be79,Unknown,Ashley,Woodcock,Ashley James Woodcock,,,
17d0435c,Unknown,Damian,Fernando,Mutunama Gonnege Damian Clode Kithsiri Fernando,,Wicketkeeper,Wicketkeeper
692d4cbe,Unknown,Marian,Gherasim,Marian Gherasim,,Bowler,Bowler
a19f8f6a,Unknown,Damian,Brandy,Damian Gareth Brandy,,,
73d630e7,Unknown,Donald,Bradman,Donald George Bradman,,,
e3a82282,Unknown,Bert,Hopkins,Albert John Young Hopkins,,,
91d4051b,Unknown,Ranji,Hordern,Herbert Vivian Hordern,,,
e7de4f6b,Bowling allrounder,Rayad,Emrit,Rayad Ryan Emrit,Allrounder,,Allrounder
84624717,Unknown,Dhanush,Ganesh,Dhanush Ganesh,,,Allrounder
8787dd53,Unknown,Husnain,Kabeer,Husnain Kabeer,,Wicketkeeper,Wicketkeeper
629654e6,Unknown,Charlie,Burke,Charles Adrian Burke,,,
07793daf,Unknown,Jayden,Lennox,Jayden Richard Lennox,,Bowling Allrounder,Allrounder
67940f4e,Unknown,Gary,Blair,Robert Reginald Garth Blair,,,
5e72608f,Unknown,Kouakou,Wilfried,Kouakou Yao Wilfried,,,Allrounder
38952986,Unknown,Harpal,Virdee,Harpal Virdee,,Allrounder,Allrounder
d3d096f5,Unknown,Dewa,Wiswi,Dewa Gede Andika Pradipta Diatmika Wiswin,,,Allrounder
